AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_001000.WAV,GRABADOR-SDZG-AM-1,20190703_001000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-07-03 00:10:00,60.00046875,,Recorded at 00:10:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:27:16-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190617_015000.WAV,GRABADOR-SDZG-AM-1,20190617_015000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-17 01:50:00,60.00046875,,Recorded at 01:50:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:15:12-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_020000.WAV,GRABADOR-SDZG-AM-1,20190621_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-21 02:00:00,60.00046875,,Recorded at 02:00:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:33:16-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190705_033000.WAV,GRABADOR-SDZG-AM-1,20190705_033000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-07-05 03:30:00,60.00046875,,Recorded at 03:30:00 05/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:36:58-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190619_043000.WAV,GRABADOR-SDZG-AM-1,20190619_043000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-19 04:30:00,60.00046875,,Recorded at 04:30:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:24:41-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_054000.WAV,GRABADOR-SDZG-AM-1,20190620_054000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-20 05:40:00,60.00046875,,Recorded at 05:40:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:29:28-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_063000.WAV,GRABADOR-SDZG-AM-1,20190625_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-25 06:30:00,60.00046875,,Recorded at 06:30:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:52:13-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_072000.WAV,GRABADOR-SDZG-AM-1,20190627_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-27 07:20:00,60.00046875,,Recorded at 07:20:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:01:26-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190623_080000.WAV,GRABADOR-SDZG-AM-1,20190623_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-23 08:00:00,60.00046875,,Recorded at 08:00:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:43:24-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_091000.WAV,GRABADOR-SDZG-AM-1,20190703_091000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-07-03 09:10:00,60.00046875,,Recorded at 09:10:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:28:58-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190624_104000.WAV,GRABADOR-SDZG-AM-1,20190624_104000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-24 10:40:00,60.00046875,,Recorded at 10:40:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:48:27-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190629_113000.WAV,GRABADOR-SDZG-AM-1,20190629_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-29 11:30:00,60.00046875,,Recorded at 11:30:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:11:15-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_120000.WAV,GRABADOR-SDZG-AM-1,20190620_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-20 12:00:00,60.00046875,,Recorded at 12:00:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:30:39-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190619_133000.WAV,GRABADOR-SDZG-AM-1,20190619_133000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-19 13:30:00,60.00046875,,Recorded at 13:30:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:26:23-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190623_144000.WAV,GRABADOR-SDZG-AM-1,20190623_144000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-23 14:40:00,60.00046875,,Recorded at 14:40:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:44:41-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_150000.WAV,GRABADOR-SDZG-AM-1,20190627_150000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-27 15:00:00,60.00046875,,Recorded at 15:00:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:02:53-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190630_160000.WAV,GRABADOR-SDZG-AM-1,20190630_160000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-30 16:00:00,60.00046875,,Recorded at 16:00:00 30/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:16:37-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190617_174000.WAV,GRABADOR-SDZG-AM-1,20190617_174000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-17 17:40:00,60.00046875,,Recorded at 17:40:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:18:09-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_180000.WAV,GRABADOR-SDZG-AM-1,20190625_180000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-25 18:00:00,60.00046875,,Recorded at 18:00:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:54:24-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190619_193000.WAV,GRABADOR-SDZG-AM-1,20190619_193000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-19 19:30:00,60.00046875,,Recorded at 19:30:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:27:31-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190619_201000.WAV,GRABADOR-SDZG-AM-1,20190619_201000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-19 20:10:00,60.00046875,,Recorded at 20:10:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:27:39-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190628_213000.WAV,GRABADOR-SDZG-AM-1,20190628_213000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-28 21:30:00,60.00046875,,Recorded at 21:30:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:08:36-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190701_225000.WAV,GRABADOR-SDZG-AM-1,20190701_225000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-07-01 22:50:00,60.00046875,,Recorded at 22:50:00 01/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:22:27-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_234000.WAV,GRABADOR-SDZG-AM-1,20190621_234000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-21 23:40:00,60.00046875,,Recorded at 23:40:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:37:20-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190616_001000.WAV,GRABADOR-SDZG-AM-10,20190616_001000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 00:10:00,60.00046875,,Recorded at 00:10:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:07:08-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_014000.WAV,GRABADOR-SDZG-AM-10,20190625_014000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-25 01:40:00,60.00046875,,Recorded at 01:40:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:47:58-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_025000.WAV,GRABADOR-SDZG-AM-10,20190619_025000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-19 02:50:00,60.00046875,,Recorded at 02:50:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:21:06-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190614_034000.WAV,GRABADOR-SDZG-AM-10,20190614_034000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-14 03:40:00,60.00046875,,Recorded at 03:40:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:58:47-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_045000.WAV,GRABADOR-SDZG-AM-10,20190620_045000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-20 04:50:00,60.00046875,,Recorded at 04:50:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:25:59-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_051000.WAV,GRABADOR-SDZG-AM-10,20190620_051000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-20 05:10:00,60.00046875,,Recorded at 05:10:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:26:03-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190623_060000.WAV,GRABADOR-SDZG-AM-10,20190623_060000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-23 06:00:00,60.00046875,,Recorded at 06:00:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:39:44-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190613_071000.WAV,GRABADOR-SDZG-AM-10,20190613_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-13 07:10:00,60.00046875,,Recorded at 07:10:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:54:55-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_084000.WAV,GRABADOR-SDZG-AM-10,20190622_084000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 08:40:00,60.00046875,,Recorded at 08:40:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:35:42-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190629_095000.WAV,GRABADOR-SDZG-AM-10,20190629_095000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-29 09:50:00,60.00046875,,Recorded at 09:50:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:07:36-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190627_100000.WAV,GRABADOR-SDZG-AM-10,20190627_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-27 10:00:00,60.00046875,,Recorded at 10:00:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:58:35-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190626_113000.WAV,GRABADOR-SDZG-AM-10,20190626_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-26 11:30:00,60.00046875,,Recorded at 11:30:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:54:20-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190611_120000.WAV,GRABADOR-SDZG-AM-10,20190611_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-11 12:00:00,60.00046875,,Recorded at 12:00:00 11/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:46:51-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190617_132000.WAV,GRABADOR-SDZG-AM-10,20190617_132000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-17 13:20:00,60.00046875,,Recorded at 13:20:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:14:07-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_142000.WAV,GRABADOR-SDZG-AM-10,20190620_142000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-20 14:20:00,60.00046875,,Recorded at 14:20:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:27:46-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_153000.WAV,GRABADOR-SDZG-AM-10,20190620_153000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-20 15:30:00,60.00046875,,Recorded at 15:30:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:27:59-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_160000.WAV,GRABADOR-SDZG-AM-10,20190618_160000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-18 16:00:00,60.00046875,,Recorded at 16:00:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:19:05-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190629_172000.WAV,GRABADOR-SDZG-AM-10,20190629_172000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-29 17:20:00,60.00046875,,Recorded at 17:20:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:44:53-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190614_182000.WAV,GRABADOR-SDZG-AM-10,20190614_182000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-14 18:20:00,60.00046875,,Recorded at 18:20:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:01:32-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190612_190000.WAV,GRABADOR-SDZG-AM-10,20190612_190000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-12 19:00:00,60.00046875,,Recorded at 19:00:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:52:39-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190612_200000.WAV,GRABADOR-SDZG-AM-10,20190612_200000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-12 20:00:00,60.00046875,,Recorded at 20:00:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:52:50-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190624_210000.WAV,GRABADOR-SDZG-AM-10,20190624_210000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-24 21:00:00,60.00046875,,Recorded at 21:00:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:47:05-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_225000.WAV,GRABADOR-SDZG-AM-10,20190620_225000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-20 22:50:00,60.00046875,,Recorded at 22:50:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:29:22-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190615_232000.WAV,GRABADOR-SDZG-AM-10,20190615_232000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-15 23:20:00,60.00046875,,Recorded at 23:20:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:06:58-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190626_001000.WAV,GRABADOR-SDZG-AM-11,20190626_001000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-26 00:10:00,60.00046875,,Recorded at 00:10:00 26/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:56:13-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190614_010000.WAV,GRABADOR-SDZG-AM-11,20190614_010000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-14 01:00:00,60.00046875,,Recorded at 01:00:00 14/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:27:48-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190619_024000.WAV,GRABADOR-SDZG-AM-11,20190619_024000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-19 02:40:00,60.00046875,,Recorded at 02:40:00 19/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:30:33-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190618_031000.WAV,GRABADOR-SDZG-AM-11,20190618_031000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-18 03:10:00,60.00046875,,Recorded at 03:10:00 18/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:18:25-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190614_045000.WAV,GRABADOR-SDZG-AM-11,20190614_045000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-14 04:50:00,60.00046875,,Recorded at 04:50:00 14/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:29:47-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190617_050000.WAV,GRABADOR-SDZG-AM-11,20190617_050000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-17 05:00:00,60.00046875,,Recorded at 05:00:00 17/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:07:00-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190618_063000.WAV,GRABADOR-SDZG-AM-11,20190618_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-18 06:30:00,60.00046875,,Recorded at 06:30:00 18/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:20:08-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190620_071000.WAV,GRABADOR-SDZG-AM-11,20190620_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-20 07:10:00,60.00046875,,Recorded at 07:10:00 20/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:45:16-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190619_084000.WAV,GRABADOR-SDZG-AM-11,20190619_084000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-19 08:40:00,60.00046875,,Recorded at 08:40:00 19/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:33:39-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190620_094000.WAV,GRABADOR-SDZG-AM-11,20190620_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-20 09:40:00,60.00046875,,Recorded at 09:40:00 20/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:46:33-08:00,WAV,WAV,audio/x-wav
